Station Name,Station Latitude,Station Longitude,Bubble Tea Shop Name,Rating,Business Latitude,Business Longitude
Beatty & Nelson,49.2792027,-123.1167521,Jenjudan Yaletown,4.0,49.27833,-123.11621
Beatty & Nelson,49.2792027,-123.1167521,Gong cha,5.0,49.27905,-123.11695
Beatty & Nelson,49.2792027,-123.1167521,Ikoi cha,2.5,49.27905,-123.11695
Beatty & Nelson,49.2792027,-123.1167521,Little Bee Bubble Tea,4.5,49.2796047821947,-123.11541583389
Beatty & Nelson,49.27609727880593,-123.11929431348956,Sharetea Yaletown,5.0,49.27609727880593,-123.11929431348956
Beatty & Nelson,49.27609727880593,-123.11929431348956,Teaspoons & Company,4.5,49.279506,-123.1243488
Beatty & Nelson,49.27609727880593,-123.11929431348956,Cha Yuan,4.5,49.27402,-123.12243
Beatty & Nelson,49.27609727880593,-123.11929431348956,Jenjudan Yaletown,4.0,49.27833,-123.11621
Beatty & Nelson,49.27609727880593,-123.11929431348956,Gong Cha,3.0,49.2792027,-123.1167521
Beatty & Nelson,49.2796047821947,-123.11541583389,Little Bee Bubble Tea,4.5,49.2796047821947,-123.11541583389
Beatty & Nelson,49.2796047821947,-123.11541583389,Jenjudan Yaletown,4.0,49.27833,-123.11621
Beatty & Nelson,49.2796047821947,-123.11541583389,Gong Cha,3.0,49.2792027,-123.1167521
Beatty & Nelson,49.2796047821947,-123.11541583389,Charisma Cafe & Dessert House,4.0,49.28018,-123.10866
Beatty & Nelson,49.2796047821947,-123.11541583389,Ben Gong’s Tea,2.5,49.27959441559469,-123.1155470929707
Abbott & Cordova,49.2819027,-123.1074516,Boba Run,4.5,49.2819027,-123.1074516
Abbott & Cordova,49.2819027,-123.1074516,Charisma Cafe & Dessert House,4.0,49.28018,-123.10866
Abbott & Cordova,49.2819027,-123.1074516,Bubble King,3.5,49.2803895558461,-123.106066994369
Abbott & Cordova,49.2819027,-123.1074516,Gong Cha,4.0,49.2838435,-123.11335923808556
Abbott & Cordova,49.2819027,-123.1074516,Sharetea,4.0,49.2834699,-123.1144227
Abbott & Cordova,49.28018,-123.10866,Charisma Cafe & Dessert House,4.0,49.28018,-123.10866
Abbott & Cordova,49.28018,-123.10866,Boba Run,4.5,49.2819027,-123.1074516
Abbott & Cordova,49.28018,-123.10866,CoCo Fresh Tea & Juice,4.0,49.2844898190478,-123.11441326495552
Abbott & Cordova,49.28018,-123.10866,Bubble King,3.5,49.2803895558461,-123.106066994369
Abbott & Cordova,49.28018,-123.10866,Gong Cha,4.0,49.2838435,-123.11335923808556
Abbott & Cordova,49.2838435,-123.11335923808556,Gong Cha,4.0,49.2838435,-123.11335923808556
Abbott & Cordova,49.2838435,-123.11335923808556,CoCo Fresh Tea & Juice,4.0,49.2844898190478,-123.11441326495552
Abbott & Cordova,49.2838435,-123.11335923808556,Sharetea,4.0,49.2834699,-123.1144227
Abbott & Cordova,49.2838435,-123.11335923808556,Tiger Sugar,3.0,49.28398,-123.11347
Abbott & Cordova,49.2838435,-123.11335923808556,Boba Run,4.5,49.2819027,-123.1074516
Abbott & Cordova,49.2803895558461,-123.106066994369,Bubble King,3.5,49.2803895558461,-123.106066994369
Abbott & Cordova,49.2803895558461,-123.106066994369,Boba Run,4.5,49.2819027,-123.1074516
Abbott & Cordova,49.2803895558461,-123.106066994369,Charisma Cafe & Dessert House,4.0,49.28018,-123.10866
Abbott & Cordova,49.2803895558461,-123.106066994369,My Toan,2.5,49.2845498,-123.1123772
Abbott & Cordova,49.2803895558461,-123.106066994369,We Drink,3.0,49.28357,-123.11291
Abbott & Cordova,49.28398,-123.11347,CoCo Fresh Tea & Juice,4.0,49.2844898190478,-123.11441326495552
Abbott & Cordova,49.28398,-123.11347,Gong Cha,4.0,49.2838435,-123.11335923808556
Abbott & Cordova,49.28398,-123.11347,Tiger Sugar,3.0,49.28398,-123.11347
Abbott & Cordova,49.28398,-123.11347,Sharetea,4.0,49.2834699,-123.1144227
Abbott & Cordova,49.28398,-123.11347,Boba Run,4.5,49.2819027,-123.1074516
Comox & Denman,49.2908176,-123.1343912,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Comox & Denman,49.2908176,-123.1343912,Chewgurt Yummy,4.0,49.28992,-123.13377
Comox & Denman,49.2908176,-123.1343912,Yi Fang,3.5,49.2909587238632,-123.134127259254
Comox & Denman,49.2908176,-123.1343912,Bubble World,4.0,49.2874205,-123.128873
Comox & Denman,49.2908176,-123.1343912,Comebuy,4.0,49.29082,-123.13506
Comox & Denman,49.28813430915785,-123.14037731027254,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Comox & Denman,49.28813430915785,-123.14037731027254,Ben Gong's Tea,3.0,49.28813430915785,-123.14037731027254
Comox & Denman,49.28813430915785,-123.14037731027254,Chewgurt Yummy,4.0,49.28992,-123.13377
Comox & Denman,49.28813430915785,-123.14037731027254,Yi Fang,3.5,49.2909587238632,-123.134127259254
Comox & Denman,49.28813430915785,-123.14037731027254,Comebuy,4.0,49.29082,-123.13506
Comox & Denman,49.28992,-123.13377,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Comox & Denman,49.28992,-123.13377,Chewgurt Yummy,4.0,49.28992,-123.13377
Comox & Denman,49.28992,-123.13377,Yi Fang,3.5,49.2909587238632,-123.134127259254
Comox & Denman,49.28992,-123.13377,Bubble World,4.0,49.2874205,-123.128873
Comox & Denman,49.28992,-123.13377,Comebuy,4.0,49.29082,-123.13506
Comox & Denman,49.2909587238632,-123.134127259254,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Comox & Denman,49.2909587238632,-123.134127259254,Yi Fang,3.5,49.2909587238632,-123.134127259254
Comox & Denman,49.2909587238632,-123.134127259254,Chewgurt Yummy,4.0,49.28992,-123.13377
Comox & Denman,49.2909587238632,-123.134127259254,Bubble World,4.0,49.2874205,-123.128873
Comox & Denman,49.2909587238632,-123.134127259254,Comebuy,4.0,49.29082,-123.13506
Comox & Denman,49.29048,-123.13735,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Comox & Denman,49.29048,-123.13735,Winter Bear,4.5,49.29048,-123.13735
Comox & Denman,49.29048,-123.13735,Chewgurt Yummy,4.0,49.28992,-123.13377
Comox & Denman,49.29048,-123.13735,Yi Fang,3.5,49.2909587238632,-123.134127259254
Comox & Denman,49.29048,-123.13735,Comebuy,4.0,49.29082,-123.13506
Cordova & Bute,49.2874205,-123.128873,Bubble World,4.0,49.2874205,-123.128873
Cordova & Bute,49.2874205,-123.128873,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Cordova & Bute,49.2874205,-123.128873,Jenjudan,4.5,49.286041,-123.1273567
Cordova & Bute,49.2874205,-123.128873,Machi Machi,4.0,49.28580788460697,-123.12677226550537
Cordova & Bute,49.2874205,-123.128873,Happy Lemon,3.5,49.2856474,-123.1266978
Cordova & Bute,49.286041,-123.1273567,Jenjudan,4.5,49.286041,-123.1273567
Cordova & Bute,49.286041,-123.1273567,Machi Machi,4.0,49.28580788460697,-123.12677226550537
Cordova & Bute,49.286041,-123.1273567,Bubble World,4.0,49.2874205,-123.128873
Cordova & Bute,49.286041,-123.1273567,Blackball,4.0,49.28561,-123.12697
Cordova & Bute,49.286041,-123.1273567,Happy Lemon,3.5,49.2856474,-123.1266978
Cordova & Bute,49.28580788460697,-123.12677226550537,Machi Machi,4.0,49.28580788460697,-123.12677226550537
Cordova & Bute,49.28580788460697,-123.12677226550537,Jenjudan,4.5,49.286041,-123.1273567
Cordova & Bute,49.28580788460697,-123.12677226550537,Blackball,4.0,49.28561,-123.12697
Cordova & Bute,49.28580788460697,-123.12677226550537,Feng Cha,3.5,49.28561,-123.12697
Cordova & Bute,49.28580788460697,-123.12677226550537,Happy Lemon,3.5,49.2856474,-123.1266978
Cordova & Bute,49.2856474,-123.1266978,Feng Cha,3.5,49.28561,-123.12697
Cordova & Bute,49.2856474,-123.1266978,Machi Machi,4.0,49.28580788460697,-123.12677226550537
Cordova & Bute,49.2856474,-123.1266978,Jenjudan,4.5,49.286041,-123.1273567
Cordova & Bute,49.2856474,-123.1266978,Blackball,4.0,49.28561,-123.12697
Cordova & Bute,49.2856474,-123.1266978,Happy Lemon,3.5,49.2856474,-123.1266978
Cordova & Bute,49.28537,-123.11709,Deer Alley Restaurant,4.5,49.28537,-123.11709
Cordova & Bute,49.28537,-123.11709,Bubble Waffle Cafe,4.5,49.2853174845926,-123.11710665093
Cordova & Bute,49.28537,-123.11709,CoCo Fresh Tea & Juice,4.0,49.2844898190478,-123.11441326495552
Cordova & Bute,49.28537,-123.11709,Xing Fu Tang,3.5,49.2833513,-123.1163056
Cordova & Bute,49.28537,-123.11709,Presotea,3.0,49.2846614799521,-123.116223519244
Hornby & Nelson,49.2808317,-123.1247428,The Alley,3.5,49.2808317,-123.1247428
Hornby & Nelson,49.2808317,-123.1247428,Teaspoons & Company,4.5,49.279506,-123.1243488
Hornby & Nelson,49.2808317,-123.1247428,Tea Drop Café,5.0,49.279501,-123.124057
Hornby & Nelson,49.2808317,-123.1247428,Atelier by Chatime,3.5,49.28030775449333,-123.11842527240516
Hornby & Nelson,49.2808317,-123.1247428,Gong Cha,3.0,49.2813094,-123.1201513
Hornby & Nelson,49.279506,-123.1243488,Teaspoons & Company,4.5,49.279506,-123.1243488
Hornby & Nelson,49.279506,-123.1243488,The Alley,3.5,49.2808317,-123.1247428
Hornby & Nelson,49.279506,-123.1243488,Tea Drop Café,5.0,49.279501,-123.124057
Hornby & Nelson,49.279506,-123.1243488,Atelier by Chatime,3.5,49.28030775449333,-123.11842527240516
Hornby & Nelson,49.279506,-123.1243488,Yet’s Cafe,3.5,49.27771297386558,-123.13100819746376
Hornby & Nelson,49.279501,-123.124057,Teaspoons & Company,4.5,49.279506,-123.1243488
Hornby & Nelson,49.279501,-123.124057,The Alley,3.5,49.2808317,-123.1247428
Hornby & Nelson,49.279501,-123.124057,Tea Drop Café,5.0,49.279501,-123.124057
Hornby & Nelson,49.279501,-123.124057,Atelier by Chatime,3.5,49.28030775449333,-123.11842527240516
Hornby & Nelson,49.279501,-123.124057,Gong Cha,3.0,49.2813094,-123.1201513
Hornby & Nelson,49.28030775449333,-123.11842527240516,Atelier by Chatime,3.5,49.28030775449333,-123.11842527240516
Hornby & Nelson,49.28030775449333,-123.11842527240516,Teaspoons & Company,4.5,49.279506,-123.1243488
Hornby & Nelson,49.28030775449333,-123.11842527240516,Gong Cha,3.0,49.2792027,-123.1167521
Hornby & Nelson,49.28030775449333,-123.11842527240516,Jenjudan Yaletown,4.0,49.27833,-123.11621
Hornby & Nelson,49.28030775449333,-123.11842527240516,CoCo Fresh Tea & Juice,4.0,49.2844898190478,-123.11441326495552
Hornby & Nelson,49.2813094,-123.1201513,Gong Cha,3.0,49.2813094,-123.1201513
Hornby & Nelson,49.2813094,-123.1201513,Teaspoons & Company,4.5,49.279506,-123.1243488
Hornby & Nelson,49.2813094,-123.1201513,The Alley,3.5,49.2808317,-123.1247428
Hornby & Nelson,49.2813094,-123.1201513,CoCo Fresh Tea & Juice,4.0,49.2844898190478,-123.11441326495552
Hornby & Nelson,49.2813094,-123.1201513,Atelier by Chatime,3.5,49.28030775449333,-123.11842527240516
Helmcken & Burrard,49.279506,-123.1243488,Teaspoons & Company,4.5,49.279506,-123.1243488
Helmcken & Burrard,49.279506,-123.1243488,The Alley,3.5,49.2808317,-123.1247428
Helmcken & Burrard,49.279506,-123.1243488,Tea Drop Café,5.0,49.279501,-123.124057
Helmcken & Burrard,49.279506,-123.1243488,Atelier by Chatime,3.5,49.28030775449333,-123.11842527240516
Helmcken & Burrard,49.279506,-123.1243488,Yet’s Cafe,3.5,49.27771297386558,-123.13100819746376
Helmcken & Burrard,49.2808317,-123.1247428,The Alley,3.5,49.2808317,-123.1247428
Helmcken & Burrard,49.2808317,-123.1247428,Teaspoons & Company,4.5,49.279506,-123.1243488
Helmcken & Burrard,49.2808317,-123.1247428,Tea Drop Café,5.0,49.279501,-123.124057
Helmcken & Burrard,49.2808317,-123.1247428,Atelier by Chatime,3.5,49.28030775449333,-123.11842527240516
Helmcken & Burrard,49.2808317,-123.1247428,Gong Cha,3.0,49.2813094,-123.1201513
Helmcken & Burrard,49.27771297386558,-123.13100819746376,Yet’s Cafe,3.5,49.27771297386558,-123.13100819746376
Helmcken & Burrard,49.27771297386558,-123.13100819746376,The Alley,3.5,49.2808317,-123.1247428
Helmcken & Burrard,49.27771297386558,-123.13100819746376,Kurotaki Bubble Tea House,3.0,49.27464608371603,-123.12584949328874
Helmcken & Burrard,49.279501,-123.124057,Teaspoons & Company,4.5,49.279506,-123.1243488
Helmcken & Burrard,49.279501,-123.124057,The Alley,3.5,49.2808317,-123.1247428
Helmcken & Burrard,49.279501,-123.124057,Tea Drop Café,5.0,49.279501,-123.124057
Helmcken & Burrard,49.279501,-123.124057,Atelier by Chatime,3.5,49.28030775449333,-123.11842527240516
Helmcken & Burrard,49.279501,-123.124057,Gong Cha,3.0,49.2813094,-123.1201513
Pacific & Richards,49.27402,-123.12243,Cha Yuan,4.5,49.27402,-123.12243
Pacific & Richards,49.27402,-123.12243,Sharetea Yaletown,5.0,49.27609727880593,-123.11929431348956
Pacific & Richards,49.27402,-123.12243,Kurotaki Bubble Tea House,3.0,49.27464608371603,-123.12584949328874
Pacific & Richards,49.27464608371603,-123.12584949328874,Kurotaki Bubble Tea House,3.0,49.27464608371603,-123.12584949328874
Pacific & Richards,49.27464608371603,-123.12584949328874,Cha Yuan,4.5,49.27402,-123.12243
Pacific & Richards,49.27464608371603,-123.12584949328874,Yet’s Cafe,3.5,49.27771297386558,-123.13100819746376
Pacific & Richards,49.27464608371603,-123.12584949328874,Sharetea Yaletown,5.0,49.27609727880593,-123.11929431348956
Pacific & Richards,49.27771297386558,-123.13100819746376,Yet’s Cafe,3.5,49.27771297386558,-123.13100819746376
Pacific & Richards,49.27771297386558,-123.13100819746376,The Alley,3.5,49.2808317,-123.1247428
Pacific & Richards,49.27771297386558,-123.13100819746376,Kurotaki Bubble Tea House,3.0,49.27464608371603,-123.12584949328874
Chilco & Beach,49.29048,-123.13735,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Chilco & Beach,49.29048,-123.13735,Winter Bear,4.5,49.29048,-123.13735
Chilco & Beach,49.29048,-123.13735,Chewgurt Yummy,4.0,49.28992,-123.13377
Chilco & Beach,49.29048,-123.13735,Yi Fang,3.5,49.2909587238632,-123.134127259254
Chilco & Beach,49.29048,-123.13735,Comebuy,4.0,49.29082,-123.13506
Chilco & Beach,49.28813430915785,-123.14037731027254,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Chilco & Beach,49.28813430915785,-123.14037731027254,Ben Gong's Tea,3.0,49.28813430915785,-123.14037731027254
Chilco & Beach,49.28813430915785,-123.14037731027254,Chewgurt Yummy,4.0,49.28992,-123.13377
Chilco & Beach,49.28813430915785,-123.14037731027254,Yi Fang,3.5,49.2909587238632,-123.134127259254
Chilco & Beach,49.28813430915785,-123.14037731027254,Comebuy,4.0,49.29082,-123.13506
Comox & Broughton,49.2874205,-123.128873,Bubble World,4.0,49.2874205,-123.128873
Comox & Broughton,49.2874205,-123.128873,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Comox & Broughton,49.2874205,-123.128873,Jenjudan,4.5,49.286041,-123.1273567
Comox & Broughton,49.2874205,-123.128873,Machi Machi,4.0,49.28580788460697,-123.12677226550537
Comox & Broughton,49.2874205,-123.128873,Happy Lemon,3.5,49.2856474,-123.1266978
Comox & Broughton,49.28813430915785,-123.14037731027254,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Comox & Broughton,49.28813430915785,-123.14037731027254,Ben Gong's Tea,3.0,49.28813430915785,-123.14037731027254
Comox & Broughton,49.28813430915785,-123.14037731027254,Chewgurt Yummy,4.0,49.28992,-123.13377
Comox & Broughton,49.28813430915785,-123.14037731027254,Yi Fang,3.5,49.2909587238632,-123.134127259254
Comox & Broughton,49.28813430915785,-123.14037731027254,Comebuy,4.0,49.29082,-123.13506
Comox & Broughton,49.28659,-123.1286,Bubble World,4.0,49.2874205,-123.128873
Comox & Broughton,49.28659,-123.1286,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Comox & Broughton,49.28659,-123.1286,Jenjudan,4.5,49.286041,-123.1273567
Comox & Broughton,49.28659,-123.1286,Machi Machi,4.0,49.28580788460697,-123.12677226550537
Comox & Broughton,49.28659,-123.1286,Happy Lemon,3.5,49.2856474,-123.1266978
Bute & Comox,49.2874205,-123.128873,Bubble World,4.0,49.2874205,-123.128873
Bute & Comox,49.2874205,-123.128873,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Bute & Comox,49.2874205,-123.128873,Jenjudan,4.5,49.286041,-123.1273567
Bute & Comox,49.2874205,-123.128873,Machi Machi,4.0,49.28580788460697,-123.12677226550537
Bute & Comox,49.2874205,-123.128873,Happy Lemon,3.5,49.2856474,-123.1266978
Bute & Comox,49.286041,-123.1273567,Jenjudan,4.5,49.286041,-123.1273567
Bute & Comox,49.286041,-123.1273567,Machi Machi,4.0,49.28580788460697,-123.12677226550537
Bute & Comox,49.286041,-123.1273567,Bubble World,4.0,49.2874205,-123.128873
Bute & Comox,49.286041,-123.1273567,Blackball,4.0,49.28561,-123.12697
Bute & Comox,49.286041,-123.1273567,Happy Lemon,3.5,49.2856474,-123.1266978
Bute & Comox,49.28580788460697,-123.12677226550537,Machi Machi,4.0,49.28580788460697,-123.12677226550537
Bute & Comox,49.28580788460697,-123.12677226550537,Jenjudan,4.5,49.286041,-123.1273567
Bute & Comox,49.28580788460697,-123.12677226550537,Blackball,4.0,49.28561,-123.12697
Bute & Comox,49.28580788460697,-123.12677226550537,Feng Cha,3.5,49.28561,-123.12697
Bute & Comox,49.28580788460697,-123.12677226550537,Happy Lemon,3.5,49.2856474,-123.1266978
Bute & Comox,49.2808317,-123.1247428,The Alley,3.5,49.2808317,-123.1247428
Bute & Comox,49.2808317,-123.1247428,Teaspoons & Company,4.5,49.279506,-123.1243488
Bute & Comox,49.2808317,-123.1247428,Tea Drop Café,5.0,49.279501,-123.124057
Bute & Comox,49.2808317,-123.1247428,Atelier by Chatime,3.5,49.28030775449333,-123.11842527240516
Bute & Comox,49.2808317,-123.1247428,Gong Cha,3.0,49.2813094,-123.1201513
Bute & Comox,49.2856474,-123.1266978,Feng Cha,3.5,49.28561,-123.12697
Bute & Comox,49.2856474,-123.1266978,Machi Machi,4.0,49.28580788460697,-123.12677226550537
Bute & Comox,49.2856474,-123.1266978,Jenjudan,4.5,49.286041,-123.1273567
Bute & Comox,49.2856474,-123.1266978,Blackball,4.0,49.28561,-123.12697
Bute & Comox,49.2856474,-123.1266978,Happy Lemon,3.5,49.2856474,-123.1266978
Cambie & Water,49.2819027,-123.1074516,Boba Run,4.5,49.2819027,-123.1074516
Cambie & Water,49.2819027,-123.1074516,Charisma Cafe & Dessert House,4.0,49.28018,-123.10866
Cambie & Water,49.2819027,-123.1074516,Bubble King,3.5,49.2803895558461,-123.106066994369
Cambie & Water,49.2819027,-123.1074516,Gong Cha,4.0,49.2838435,-123.11335923808556
Cambie & Water,49.2819027,-123.1074516,Sharetea,4.0,49.2834699,-123.1144227
Cambie & Water,49.2844898190478,-123.11441326495552,CoCo Fresh Tea & Juice,4.0,49.2844898190478,-123.11441326495552
Cambie & Water,49.2844898190478,-123.11441326495552,Sharetea,4.0,49.2834699,-123.1144227
Cambie & Water,49.2844898190478,-123.11441326495552,Gong Cha,4.0,49.2838435,-123.11335923808556
Cambie & Water,49.2844898190478,-123.11441326495552,Boba Run,4.5,49.2819027,-123.1074516
Cambie & Water,49.2844898190478,-123.11441326495552,Xing Fu Tang,3.5,49.2833513,-123.1163056
Cambie & Water,49.2838435,-123.11335923808556,Gong Cha,4.0,49.2838435,-123.11335923808556
Cambie & Water,49.2838435,-123.11335923808556,CoCo Fresh Tea & Juice,4.0,49.2844898190478,-123.11441326495552
Cambie & Water,49.2838435,-123.11335923808556,Sharetea,4.0,49.2834699,-123.1144227
Cambie & Water,49.2838435,-123.11335923808556,Tiger Sugar,3.0,49.28398,-123.11347
Cambie & Water,49.2838435,-123.11335923808556,Boba Run,4.5,49.2819027,-123.1074516
Cambie & Water,49.2834699,-123.1144227,CoCo Fresh Tea & Juice,4.0,49.2844898190478,-123.11441326495552
Cambie & Water,49.2834699,-123.1144227,Sharetea,4.0,49.2834699,-123.1144227
Cambie & Water,49.2834699,-123.1144227,Xing Fu Tang,3.5,49.2833513,-123.1163056
Cambie & Water,49.2834699,-123.1144227,Gong Cha,4.0,49.2838435,-123.11335923808556
Cambie & Water,49.2834699,-123.1144227,Boba Run,4.5,49.2819027,-123.1074516
Cambie & Water,49.2845498,-123.1123772,My Toan,2.5,49.2845498,-123.1123772
Cambie & Water,49.2845498,-123.1123772,CoCo Fresh Tea & Juice,4.0,49.2844898190478,-123.11441326495552
Cambie & Water,49.2845498,-123.1123772,Boba Run,4.5,49.2819027,-123.1074516
Cambie & Water,49.2845498,-123.1123772,Gong Cha,4.0,49.2838435,-123.11335923808556
Cambie & Water,49.2845498,-123.1123772,Sharetea,4.0,49.2834699,-123.1144227
Keefer & Abbott,49.28018,-123.10866,Charisma Cafe & Dessert House,4.0,49.28018,-123.10866
Keefer & Abbott,49.28018,-123.10866,Boba Run,4.5,49.2819027,-123.1074516
Keefer & Abbott,49.28018,-123.10866,CoCo Fresh Tea & Juice,4.0,49.2844898190478,-123.11441326495552
Keefer & Abbott,49.28018,-123.10866,Bubble King,3.5,49.2803895558461,-123.106066994369
Keefer & Abbott,49.28018,-123.10866,Gong Cha,4.0,49.2838435,-123.11335923808556
Keefer & Abbott,49.2819027,-123.1074516,Boba Run,4.5,49.2819027,-123.1074516
Keefer & Abbott,49.2819027,-123.1074516,Charisma Cafe & Dessert House,4.0,49.28018,-123.10866
Keefer & Abbott,49.2819027,-123.1074516,Bubble King,3.5,49.2803895558461,-123.106066994369
Keefer & Abbott,49.2819027,-123.1074516,Gong Cha,4.0,49.2838435,-123.11335923808556
Keefer & Abbott,49.2819027,-123.1074516,Sharetea,4.0,49.2834699,-123.1144227
Keefer & Abbott,49.2803895558461,-123.106066994369,Bubble King,3.5,49.2803895558461,-123.106066994369
Keefer & Abbott,49.2803895558461,-123.106066994369,Boba Run,4.5,49.2819027,-123.1074516
Keefer & Abbott,49.2803895558461,-123.106066994369,Charisma Cafe & Dessert House,4.0,49.28018,-123.10866
Keefer & Abbott,49.2803895558461,-123.106066994369,My Toan,2.5,49.2845498,-123.1123772
Keefer & Abbott,49.2803895558461,-123.106066994369,We Drink,3.0,49.28357,-123.11291
Keefer & Abbott,49.2838435,-123.11335923808556,Gong Cha,4.0,49.2838435,-123.11335923808556
Keefer & Abbott,49.2838435,-123.11335923808556,CoCo Fresh Tea & Juice,4.0,49.2844898190478,-123.11441326495552
Keefer & Abbott,49.2838435,-123.11335923808556,Sharetea,4.0,49.2834699,-123.1144227
Keefer & Abbott,49.2838435,-123.11335923808556,Tiger Sugar,3.0,49.28398,-123.11347
Keefer & Abbott,49.2838435,-123.11335923808556,Boba Run,4.5,49.2819027,-123.1074516
Keefer & Abbott,49.2834699,-123.1144227,CoCo Fresh Tea & Juice,4.0,49.2844898190478,-123.11441326495552
Keefer & Abbott,49.2834699,-123.1144227,Sharetea,4.0,49.2834699,-123.1144227
Keefer & Abbott,49.2834699,-123.1144227,Xing Fu Tang,3.5,49.2833513,-123.1163056
Keefer & Abbott,49.2834699,-123.1144227,Gong Cha,4.0,49.2838435,-123.11335923808556
Keefer & Abbott,49.2834699,-123.1144227,Boba Run,4.5,49.2819027,-123.1074516
Expo & Carrall,49.28018,-123.10866,Charisma Cafe & Dessert House,4.0,49.28018,-123.10866
Expo & Carrall,49.28018,-123.10866,Boba Run,4.5,49.2819027,-123.1074516
Expo & Carrall,49.28018,-123.10866,CoCo Fresh Tea & Juice,4.0,49.2844898190478,-123.11441326495552
Expo & Carrall,49.28018,-123.10866,Bubble King,3.5,49.2803895558461,-123.106066994369
Expo & Carrall,49.28018,-123.10866,Gong Cha,4.0,49.2838435,-123.11335923808556
Expo & Carrall,49.2819027,-123.1074516,Boba Run,4.5,49.2819027,-123.1074516
Expo & Carrall,49.2819027,-123.1074516,Charisma Cafe & Dessert House,4.0,49.28018,-123.10866
Expo & Carrall,49.2819027,-123.1074516,Bubble King,3.5,49.2803895558461,-123.106066994369
Expo & Carrall,49.2819027,-123.1074516,Gong Cha,4.0,49.2838435,-123.11335923808556
Expo & Carrall,49.2819027,-123.1074516,Sharetea,4.0,49.2834699,-123.1144227
Expo & Carrall,49.2803895558461,-123.106066994369,Bubble King,3.5,49.2803895558461,-123.106066994369
Expo & Carrall,49.2803895558461,-123.106066994369,Boba Run,4.5,49.2819027,-123.1074516
Expo & Carrall,49.2803895558461,-123.106066994369,Charisma Cafe & Dessert House,4.0,49.28018,-123.10866
Expo & Carrall,49.2803895558461,-123.106066994369,My Toan,2.5,49.2845498,-123.1123772
Expo & Carrall,49.2803895558461,-123.106066994369,We Drink,3.0,49.28357,-123.11291
Keefer & Columbia,49.2819027,-123.1074516,Boba Run,4.5,49.2819027,-123.1074516
Keefer & Columbia,49.2819027,-123.1074516,Charisma Cafe & Dessert House,4.0,49.28018,-123.10866
Keefer & Columbia,49.2819027,-123.1074516,Bubble King,3.5,49.2803895558461,-123.106066994369
Keefer & Columbia,49.2819027,-123.1074516,Gong Cha,4.0,49.2838435,-123.11335923808556
Keefer & Columbia,49.2819027,-123.1074516,Sharetea,4.0,49.2834699,-123.1144227
Keefer & Columbia,49.2803895558461,-123.106066994369,Bubble King,3.5,49.2803895558461,-123.106066994369
Keefer & Columbia,49.2803895558461,-123.106066994369,Boba Run,4.5,49.2819027,-123.1074516
Keefer & Columbia,49.2803895558461,-123.106066994369,Charisma Cafe & Dessert House,4.0,49.28018,-123.10866
Keefer & Columbia,49.2803895558461,-123.106066994369,My Toan,2.5,49.2845498,-123.1123772
Keefer & Columbia,49.2803895558461,-123.106066994369,We Drink,3.0,49.28357,-123.11291
Marinaside & Cooperage,49.27609727880593,-123.11929431348956,Sharetea Yaletown,5.0,49.27609727880593,-123.11929431348956
Marinaside & Cooperage,49.27609727880593,-123.11929431348956,Teaspoons & Company,4.5,49.279506,-123.1243488
Marinaside & Cooperage,49.27609727880593,-123.11929431348956,Cha Yuan,4.5,49.27402,-123.12243
Marinaside & Cooperage,49.27609727880593,-123.11929431348956,Jenjudan Yaletown,4.0,49.27833,-123.11621
Marinaside & Cooperage,49.27609727880593,-123.11929431348956,Gong Cha,3.0,49.2792027,-123.1167521
Bidwell & Burnaby,49.28813430915785,-123.14037731027254,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Bidwell & Burnaby,49.28813430915785,-123.14037731027254,Ben Gong's Tea,3.0,49.28813430915785,-123.14037731027254
Bidwell & Burnaby,49.28813430915785,-123.14037731027254,Chewgurt Yummy,4.0,49.28992,-123.13377
Bidwell & Burnaby,49.28813430915785,-123.14037731027254,Yi Fang,3.5,49.2909587238632,-123.134127259254
Bidwell & Burnaby,49.28813430915785,-123.14037731027254,Comebuy,4.0,49.29082,-123.13506
Robson & Granville,49.279506,-123.1243488,Teaspoons & Company,4.5,49.279506,-123.1243488
Robson & Granville,49.279506,-123.1243488,The Alley,3.5,49.2808317,-123.1247428
Robson & Granville,49.279506,-123.1243488,Tea Drop Café,5.0,49.279501,-123.124057
Robson & Granville,49.279506,-123.1243488,Atelier by Chatime,3.5,49.28030775449333,-123.11842527240516
Robson & Granville,49.279506,-123.1243488,Yet’s Cafe,3.5,49.27771297386558,-123.13100819746376
Robson & Granville,49.2813094,-123.1201513,Gong Cha,3.0,49.2813094,-123.1201513
